candidate_id,name,email,phone,linkedin_url,portfolio_url,location_city,location_state,location_country,relocation_willingness,remote_preference,availability_status,total_experience_years,education_level,degrees,institutions,languages_spoken,primary_industry,sub_industries,skills_extracted,tools_and_technologies,certifications,top_titles_mentioned,domains_of_expertise,employment_history,semantic_summary,keywords_summary,career_stage,genai_relevance_score,medical_domain_score,construction_domain_score,cad_relevance_score,nlp_relevance_score,computer_vision_relevance_score,data_engineering_relevance_score,mlops_relevance_score,evidence_skills,evidence_domains,evidence_certifications,evidence_tools,source_channel,hiring_manager_notes,interview_feedback,offer_status,assigned_recruiter,resume_embedding_version,last_updated
CID0066,Skyler Taylor,skyler.taylor529@outlook.com,(829) 373-1590,https://www.linkedin.com/in/skylertaylor3920,https://github.com/skyler680,Madison,WI,USA,Yes,Hybrid,Open,15.0,Diploma,"['M.Eng. Civil Engineering', 'M.S. Data Science']",['Harvard University'],['English'],Construction,['BIM'],"['Cerner', 'Power BI', 'Docker', 'ETL', 'PyTorch', 'Go', 'FHIR', 'Revit', 'Data Warehousing', 'AutoCAD']","['Redis', 'SageMaker', 'LangChain', 'Snowflake', 'Azure', 'Milvus', 'HuggingFace']",[],"['ML Engineer', 'Civil Engineer', 'Backend Engineer']","['NLP', 'Software Engineering', 'Construction', 'Security']",[],"Skyler Taylor has about 15.0 years of experience across NLP, Software Engineering, Construction, working with Cerner, Power BI, Docker, ETL and tools like Redis, SageMaker, LangChain.","['de-identification', 'GraphQL APIs', 'EHR analytics', 'Kubernetes ops', 'RAG pipeline', 'predictive modeling', 'DevOps CI/CD']",Director+,0.01,0.03,0.73,0.02,0.76,0.19,0.3,0.2,"['ETL in production', 'Used HuggingFace', 'Built EHR analytics']","['Projects in Security', 'Industry: Construction', 'Sub: BIM']",[],"['Azure', 'Azure']",LinkedIn,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0067,Avery Martinez,avery.martinez96@proton.me,(889) 966-6603,https://www.linkedin.com/in/averymartinez9086,https://github.com/avery963,Seattle,WA,USA,Yes,Unknown,Notice (14 days),5.3,HighSchool,"['B.E. Computer Science', 'B.Eng. Civil Engineering']",['UT Austin'],"['English', 'Hindi', 'German']",Retail,"['eCommerce', 'Loyalty']","['Power BI', 'Revit', 'Java', 'Data Warehousing', 'PyTorch', 'GenAI', 'GraphQL', 'NLP', 'Cerner']","['Spark', 'LangChain', 'OpenAI API', 'LangGraph']","['HIPAA', 'PMP', 'GCP Professional Data Engineer']","['DevOps Engineer', 'Backend Engineer']","['Computer Vision', 'Software Engineering', 'Construction', 'Data Engineering', 'NLP']",[],"Avery Martinez has about 5.3 years of experience across Computer Vision, Software Engineering, Construction, working with Power BI, Revit, Java, Data Warehousing and tools like Spark, LangChain, OpenAI API.","['FHIR integration', 'DevOps CI/CD', 'de-identification', 'EHR analytics', 'time-series forecasting']",Mid,0.14,0.04,0.84,0.16,0.61,0.57,0.85,0.09,"['Power BI in production', 'Used Spark', 'Built DevOps CI/CD']","['Projects in Data Engineering', 'Industry: Retail', 'Sub: eCommerce']","['HIPAA', 'PMP', 'GCP Professional Data Engineer']","['OpenAI API', 'OpenAI API']",Other,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0068,Morgan Moore,morgan.moore270@outlook.com,(475) 682-6621,https://www.linkedin.com/in/morganmoore3014,https://github.com/morgan520,Madison,WI,USA,No,Hybrid,Notice (30 days),10.5,Bachelor,"['M.Eng. Civil Engineering', 'B.E. Computer Science']","['University of Chicago', 'Purdue University']",['English'],Logistics,['Fleet'],"['CI/CD', 'Revit', 'Docker', 'Django', 'React', 'AutoCAD', 'GenAI', 'Cerner', 'GraphQL', 'FastAPI']","['LangChain', 'Azure', 'Elasticsearch', 'Spark', 'GCP', 'MongoDB', 'OpenAI API', 'dbt', 'Snowflake', 'Kafka']","['CKA', 'GCP Professional Data Engineer']","['Civil Engineer', 'Data Scientist']","['NLP', 'Computer Vision', 'GenAI', 'Healthcare IT', 'Data Engineering']",[],"Morgan Moore has about 10.5 years of experience across NLP, Computer Vision, GenAI, working with CI/CD, Revit, Docker, Django and tools like LangChain, Azure, Elasticsearch.","['EHR analytics', 'predictive modeling', 'vector search', 'Realtime inference', 'RAG pipeline', 'AutoCAD automation']",Lead/Manager,0.73,0.62,0.04,0.26,0.8,0.87,0.51,0.29,"['Django in production', 'Used Kafka', 'Built RAG pipeline']","['Projects in Data Engineering', 'Industry: Logistics', 'Sub: Fleet']","['CKA', 'GCP Professional Data Engineer']","['GCP', 'MongoDB']",Referral,unknown,unknown,Unknown,unknown,unknown,2025-10-19
CID0069,Elliot Anderson,elliot.anderson911@gmail.com,(590) 828-5694,https://www.linkedin.com/in/elliotanderson2374,https://github.com/elliot899,San Diego,CA,USA,Yes,Onsite,Notice (30 days),9.5,HighSchool,"['B.S. Computer Science', 'M.S. Computer Science']",['Carnegie Mellon University'],['English'],Technology,"['DevOps', 'SaaS']","['Data Warehousing', 'HIPAA', 'React', 'FHIR', 'Flask', 'GraphQL', 'PyTorch', 'Cerner', 'ETL', 'Kubernetes']","['Elasticsearch', 'Azure', 'SageMaker', 'LangChain', 'GCP', 'Kafka', 'AWS']","['AWS Developer', 'CKA']",['Data Engineer'],"['NLP', 'Unknown']",[],"Elliot Anderson has about 9.5 years of experience across NLP, Unknown, working with Data Warehousing, HIPAA, React, FHIR and tools like Elasticsearch, Azure, SageMaker.","['DevOps CI/CD', 'FHIR integration', 'time-series forecasting', 'de-identification', 'Realtime inference', 'vector search', 'predictive modeling']",Senior,0.05,0.2,0.27,0.09,0.69,0.07,0.09,0.19,"['React in production', 'Used GCP', 'Built predictive modeling']","['Projects in NLP', 'Industry: Technology', 'Sub: DevOps']","['AWS Developer', 'CKA']","['Elasticsearch', 'Kafka']",Referral,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0070,Elliot Anderson,elliot.anderson999@icloud.com,(478) 761-8288,https://www.linkedin.com/in/elliotanderson8836,https://github.com/elliot191,New York,NY,USA,Unknown,Unknown,Unknown,6.5,Unknown,"['B.Eng. Civil Engineering', 'M.S. Data Science']",['Governors State University'],['English'],Government,"['Civic Tech', 'Public Health']","['GenAI', 'HL7', 'Python', 'Plotly', 'Kubernetes', 'GraphQL', 'Java', 'PyTorch', 'Go', 'FastAPI']","['LangChain', 'Spark', 'SageMaker', 'Airflow', 'BigQuery', 'Redis', 'Milvus', 'MongoDB']","['TensorFlow Developer', 'Azure Fundamentals']",['Civil Engineer'],"['Healthcare IT', 'Data Engineering', 'Software Engineering', 'Security']",[],"Elliot Anderson has about 6.5 years of experience across Healthcare IT, Data Engineering, Software Engineering, working with GenAI, HL7, Python, Plotly and tools like LangChain, Spark, SageMaker.","['Kubernetes ops', 'ETL pipelines', 'predictive modeling', 'de-identification', 'GraphQL APIs', 'Realtime inference', 'time-series forecasting']",Senior,0.15,0.54,0.24,0.18,0.21,0.08,0.78,0.19,"['Go in production', 'Used BigQuery', 'Built de-identification']","['Projects in Data Engineering', 'Industry: Government', 'Sub: Civic Tech']","['TensorFlow Developer', 'Azure Fundamentals']","['SageMaker', 'SageMaker']",Referral,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0071,Sage Martin,sage.martin464@yahoo.com,(917) 837-9060,https://www.linkedin.com/in/sagemartin5254,https://github.com/sage29,Boston,MA,USA,Yes,Remote,Unknown,0.3,PhD,"['B.S. Information Systems', 'B.S. Computer Science']","['Osmania University', 'MIT']",['English'],Construction,['Civil Engineering'],"['AutoCAD', 'TensorFlow', 'Django', 'HL7', 'CI/CD', 'Power BI', 'FastAPI', 'PyTorch', 'Flask', 'R', 'Go', 'SQL', 'GenAI']","['Snowflake', 'Redis', 'Vertex AI', 'Spark']",['TensorFlow Developer'],"['Data Engineer', 'Data Scientist']","['Healthcare IT', 'Data Engineering']",[],"Sage Martin has about 0.3 years of experience across Healthcare IT, Data Engineering, working with AutoCAD, TensorFlow, Django, HL7 and tools like Snowflake, Redis, Vertex AI.","['Kubernetes ops', 'time-series forecasting', 'FHIR integration', 'Realtime inference', 'EHR analytics', 'vector search', 'AutoCAD automation']",Entry,0.12,0.8,0.29,0.28,0.05,0.22,0.59,0.22,"['Flask in production', 'Used Snowflake', 'Built FHIR integration']","['Projects in Data Engineering', 'Industry: Construction', 'Sub: Civil Engineering']",['TensorFlow Developer'],"['Redis', 'Vertex AI']",LinkedIn,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0072,Casey Davis,casey.davis649@proton.me,(532) 215-3742,https://www.linkedin.com/in/caseydavis9580,https://github.com/casey132,Denver,CO,USA,No,Hybrid,Open,14.5,HighSchool,"['B.E. Computer Science', 'MBA']",['Northwestern University'],['English'],Government,['Civic Tech'],"['R', 'PyTorch', 'HIPAA', 'GenAI', 'Epic', 'Docker']","['AWS', 'GCP', 'Spark', 'PostgreSQL', 'dbt', 'Snowflake', 'Redis', 'OpenAI API', 'Azure', 'HuggingFace']",['AWS Solutions Architect'],"['Data Engineer', 'Full-Stack Developer', 'Software Engineer']","['GenAI', 'MLOps', 'Security', 'Construction']",[],"Casey Davis has about 14.5 years of experience across GenAI, MLOps, Security, working with R, PyTorch, HIPAA, GenAI and tools like AWS, GCP, Spark.","['Kubernetes ops', 'GraphQL APIs', 'ETL pipelines', 'DevOps CI/CD', 'RAG pipeline', 'time-series forecasting', 'EHR analytics']",Lead/Manager,0.76,0.26,0.85,0.05,0.16,0.13,0.25,0.74,"['Epic in production', 'Used Snowflake', 'Built DevOps CI/CD']","['Projects in GenAI', 'Industry: Government', 'Sub: Civic Tech']",['AWS Solutions Architect'],"['Spark', 'AWS']",Other,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0073,Skyler Davis,skyler.davis329@gmail.com,(874) 751-7348,https://www.linkedin.com/in/skylerdavis8587,https://github.com/skyler709,Boston,MA,USA,No,Hybrid,Unknown,4.2,Diploma,"['B.S. Computer Science', 'M.S. Computer Science']",['MIT'],['English'],Finance,['Trading'],"['FastAPI', 'AutoCAD', 'NLP', 'R', 'ETL', 'HIPAA', 'React']","['Spark', 'HuggingFace', 'Snowflake', 'LangGraph', 'Kafka', 'AWS', 'Airflow', 'BigQuery', 'SageMaker']",[],['MLOps Engineer'],"['MLOps', 'GenAI']",[],"Skyler Davis has about 4.2 years of experience across MLOps, GenAI, working with FastAPI, AutoCAD, NLP, R and tools like Spark, HuggingFace, Snowflake.","['DevOps CI/CD', 'time-series forecasting', 'de-identification', 'RAG pipeline', 'FHIR integration', 'AutoCAD automation']",Mid,0.79,0.25,0.02,0.06,0.16,0.03,0.07,0.79,"['R in production', 'Used LangGraph', 'Built time-series forecasting']","['Projects in MLOps', 'Industry: Finance', 'Sub: Trading']",[],"['SageMaker', 'SageMaker']",Agency,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0074,Reese Lopez,reese.lopez691@proton.me,(919) 881-7997,https://www.linkedin.com/in/reeselopez2734,https://github.com/reese821,San Francisco,CA,USA,Yes,Unknown,Unknown,5.1,Master,"['B.Eng. Civil Engineering', 'B.E. Computer Science']","['Carnegie Mellon University', 'Georgia Tech']","['English', 'Arabic', 'Mandarin']",Logistics,['Fleet'],"['GraphQL', 'Docker', 'Cerner', 'FHIR', 'PyTorch', 'Flask', 'CI/CD', 'React', 'Python', 'R', 'HL7', 'Data Warehousing']","['HuggingFace', 'GCP', 'Airflow', 'LangChain']","['TensorFlow Developer', 'AWS Developer']","['Data Scientist', 'Backend Engineer']","['NLP', 'GenAI', 'MLOps']",[],"Reese Lopez has about 5.1 years of experience across NLP, GenAI, MLOps, working with GraphQL, Docker, Cerner, FHIR and tools like HuggingFace, GCP, Airflow.","['ETL pipelines', 'Realtime inference', 'AutoCAD automation', 'RAG pipeline', 'Kubernetes ops', 'DevOps CI/CD']",Mid,0.69,0.17,0.07,0.02,0.71,0.1,0.14,0.73,"['React in production', 'Used HuggingFace', 'Built Kubernetes ops']","['Projects in MLOps', 'Industry: Logistics', 'Sub: Fleet']","['TensorFlow Developer', 'AWS Developer']","['HuggingFace', 'LangChain']",LinkedIn,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0075,Dakota Lopez,dakota.lopez901@proton.me,(626) 323-4714,https://www.linkedin.com/in/dakotalopez6267,https://github.com/dakota65,Chicago,IL,USA,No,Remote,Notice (14 days),8.1,Master,"['M.S. Data Science', 'B.S. Computer Science']",['UIUC'],"['English', 'Arabic', 'German']",Logistics,['Fleet'],"['HL7', 'CI/CD', 'React', 'GenAI', 'Matplotlib', 'TensorFlow', 'SQL', 'FastAPI', 'ETL', 'R', 'Docker', 'Plotly']","['Vertex AI', 'Redis', 'HuggingFace', 'Elasticsearch', 'GCP', 'SageMaker']",['CKA'],"['AI Engineer', 'MLOps Engineer', 'Data Engineer']","['Software Engineering', 'Security', 'Unknown']",[],"Dakota Lopez has about 8.1 years of experience across Software Engineering, Security, Unknown, working with HL7, CI/CD, React, GenAI and tools like Vertex AI, Redis, HuggingFace.","['Kubernetes ops', 'vector search', 'AutoCAD automation', 'de-identification', 'RAG pipeline']",Senior,0.21,0.17,0.03,0.12,0.11,0.06,0.1,0.2,"['Matplotlib in production', 'Used Redis', 'Built AutoCAD automation']","['Projects in Unknown', 'Industry: Logistics', 'Sub: Fleet']",['CKA'],"['GCP', 'Redis']",Agency,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0076,Avery Miller,avery.miller702@yahoo.com,(359) 975-2405,https://www.linkedin.com/in/averymiller894,https://github.com/avery258,San Francisco,CA,USA,Unknown,Hybrid,Notice (14 days),0.2,Unknown,['B.S. Information Systems'],"['UT Austin', 'MIT']","['English', 'Hindi']",Energy,['Renewables'],"['Kubernetes', 'GraphQL', 'FHIR', 'Docker', 'FastAPI', 'Data Warehousing', 'Cerner', 'GenAI', 'Epic', 'EHR', 'Python', 'React', 'ETL', 'Java']","['Snowflake', 'Azure', 'LangGraph', 'Airflow']",['PMP'],['MLOps Engineer'],"['NLP', 'Data Engineering']",[],"Avery Miller has about 0.2 years of experience across NLP, Data Engineering, working with Kubernetes, GraphQL, FHIR, Docker and tools like Snowflake, Azure, LangGraph.","['predictive modeling', 'Realtime inference', 'RAG pipeline', 'vector search', 'FHIR integration', 'AutoCAD automation']",Entry,0.07,0.11,0.29,0.03,0.9,0.09,0.79,0.26,"['Epic in production', 'Used Snowflake', 'Built Realtime inference']","['Projects in NLP', 'Industry: Energy', 'Sub: Renewables']",['PMP'],"['Snowflake', 'Snowflake']",Career Page,unknown,unknown,Unknown,unknown,unknown,2025-10-19
CID0077,Peyton Hernandez,peyton.hernandez502@proton.me,(962) 360-1301,https://www.linkedin.com/in/peytonhernandez5766,https://github.com/peyton373,Madison,WI,USA,Unknown,Onsite,Employed,14.9,HighSchool,"['M.S. Computer Science', 'B.Eng. Civil Engineering']","['Georgia Tech', 'MIT']","['English', 'Mandarin', 'Hindi']",Finance,"['Payments', 'Risk']","['SQL', 'Cerner', 'React', 'Kubernetes', 'EHR', 'Data Warehousing', 'HIPAA', 'Power BI']","['Elasticsearch', 'PostgreSQL', 'GCP', 'BigQuery', 'Airflow']","['CKA', 'PMP']",['AI Engineer'],"['Security', 'Software Engineering', 'Healthcare IT']",[],"Peyton Hernandez has about 14.9 years of experience across Security, Software Engineering, Healthcare IT, working with SQL, Cerner, React, Kubernetes and tools like Elasticsearch, PostgreSQL, GCP.","['AutoCAD automation', 'time-series forecasting', 'DevOps CI/CD', 'ETL pipelines', 'de-identification']",Lead/Manager,0.29,0.95,0.04,0.28,0.28,0.1,0.17,0.28,"['Cerner in production', 'Used PostgreSQL', 'Built DevOps CI/CD']","['Projects in Security', 'Industry: Finance', 'Sub: Payments']","['CKA', 'PMP']","['GCP', 'BigQuery']",Agency,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0078,Sage Rodriguez,sage.rodriguez156@outlook.com,(309) 334-4026,https://www.linkedin.com/in/sagerodriguez4373,https://github.com/sage630,Chicago,IL,USA,Unknown,Hybrid,Unknown,3.5,Unknown,['B.Eng. Civil Engineering'],['Osmania University'],"['English', 'Hindi']",Energy,"['Oil & Gas', 'Renewables']","['FastAPI', 'Java', 'GenAI', 'CAD', 'AutoCAD', 'Revit', 'R', 'Django', 'Python', 'FHIR', 'Cerner', 'CI/CD']","['Milvus', 'BigQuery', 'Vertex AI', 'Azure', 'MongoDB', 'Elasticsearch', 'Airflow', 'PostgreSQL', 'Kafka']","['CKA', 'AWS Developer']","['Data Engineer', 'Data Scientist']","['CAD', 'Data Engineering', 'Software Engineering', 'GenAI', 'Construction']",[],"Sage Rodriguez has about 3.5 years of experience across CAD, Data Engineering, Software Engineering, working with FastAPI, Java, GenAI, CAD and tools like Milvus, BigQuery, Vertex AI.","['EHR analytics', 'Realtime inference', 'FHIR integration', 'Kubernetes ops']",Mid,0.78,0.15,0.66,0.79,0.19,0.01,0.75,0.09,"['R in production', 'Used MongoDB', 'Built FHIR integration']","['Projects in GenAI', 'Industry: Energy', 'Sub: Oil & Gas']","['CKA', 'AWS Developer']","['Airflow', 'MongoDB']",Other,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0079,Emerson Jones,emerson.jones475@proton.me,(292) 939-9202,https://www.linkedin.com/in/emersonjones2946,https://github.com/emerson807,San Francisco,CA,USA,Unknown,Hybrid,Notice (30 days),6.2,Diploma,['B.E. Computer Science'],"['Purdue University', 'Osmania University']",['English'],Government,['Civic Tech'],"['Epic', 'HIPAA', 'Java', 'CI/CD', 'CAD', 'Plotly', 'Cerner', 'NLP', 'SQL', 'GraphQL', 'Flask']","['Kafka', 'Vertex AI', 'HuggingFace', 'Redis', 'Azure', 'Milvus', 'Snowflake', 'MongoDB', 'LangChain']",['HIPAA'],"['Software Engineer', 'DevOps Engineer', 'Civil Engineer']","['GenAI', 'Data Engineering', 'Construction']",[],"Emerson Jones has about 6.2 years of experience across GenAI, Data Engineering, Construction, working with Epic, HIPAA, Java, CI/CD and tools like Kafka, Vertex AI, HuggingFace.","['time-series forecasting', 'EHR analytics', 'AutoCAD automation', 'ETL pipelines', 'vector search', 'GraphQL APIs']",Senior,0.94,0.0,0.5,0.15,0.15,0.24,0.84,0.18,"['NLP in production', 'Used Redis', 'Built EHR analytics']","['Projects in Construction', 'Industry: Government', 'Sub: Civic Tech']",['HIPAA'],"['MongoDB', 'Snowflake']",Agency,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0080,Skyler Martin,skyler.martin7@outlook.com,(760) 484-4401,https://www.linkedin.com/in/skylermartin3029,https://github.com/skyler161,Austin,TX,USA,Yes,Onsite,Open,2.2,PhD,"['B.Eng. Civil Engineering', 'M.S. Computer Science']",['Stanford University'],"['English', 'Hindi']",Finance,"['Risk', 'Payments', 'Fintech']","['Cerner', 'ETL', 'PyTorch', 'R', 'SQL', 'GraphQL', 'HL7', 'TensorFlow', 'Plotly', 'React', 'Power BI', 'Django', 'Docker']","['Airflow', 'Spark', 'GCP', 'AWS']","['HIPAA', 'PMP']","['Civil Engineer', 'AI Engineer']","['Security', 'GenAI', 'NLP']",[],"Skyler Martin has about 2.2 years of experience across Security, GenAI, NLP, working with Cerner, ETL, PyTorch, R and tools like Airflow, Spark, GCP.","['EHR analytics', 'time-series forecasting', 'GraphQL APIs', 'AutoCAD automation']",Mid,0.75,0.08,0.17,0.19,0.9,0.28,0.18,0.15,"['Django in production', 'Used AWS', 'Built AutoCAD automation']","['Projects in Security', 'Industry: Finance', 'Sub: Fintech']","['HIPAA', 'PMP']","['Spark', 'GCP']",Career Page,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0081,Casey Smith,casey.smith477@gmail.com,(955) 412-7793,https://www.linkedin.com/in/caseysmith746,https://github.com/casey351,Houston,TX,USA,No,Hybrid,Open,9.6,Unknown,"['B.S. Information Systems', 'M.Eng. Civil Engineering']",['UC Berkeley'],"['English', 'French']",Energy,"['Renewables', 'Oil & Gas']","['TensorFlow', 'React', 'Cerner', 'ETL', 'Data Warehousing', 'Python', 'CAD', 'AutoCAD', 'Java', 'Epic', 'FastAPI']","['LangGraph', 'GCP', 'Spark', 'SageMaker', 'MongoDB', 'OpenAI API', 'Elasticsearch']","['CKA', 'Azure Fundamentals']","['Data Scientist', 'Civil Engineer']","['Security', 'CAD', 'Software Engineering', 'GenAI']",[],"Casey Smith has about 9.6 years of experience across Security, CAD, Software Engineering, working with TensorFlow, React, Cerner, ETL and tools like LangGraph, GCP, Spark.","['GraphQL APIs', 'predictive modeling', 'RAG pipeline', 'time-series forecasting', 'vector search']",Senior,0.94,0.01,0.3,0.61,0.19,0.25,0.17,0.12,"['Epic in production', 'Used LangGraph', 'Built RAG pipeline']","['Projects in Software Engineering', 'Industry: Energy', 'Sub: Renewables']","['CKA', 'Azure Fundamentals']","['Spark', 'SageMaker']",LinkedIn,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0082,Avery Lopez,avery.lopez463@yahoo.com,(421) 737-5953,https://www.linkedin.com/in/averylopez1839,https://github.com/avery393,Raleigh,NC,USA,Yes,Hybrid,Open,6.7,PhD,"['B.E. Computer Science', 'B.S. Computer Science']","['UT Austin', 'Osmania University']","['English', 'Mandarin', 'German']",Finance,['Trading'],"['Cerner', 'R', 'Flask', 'React', 'Epic', 'Kubernetes', 'NLP', 'Python', 'HL7']","['BigQuery', 'Vertex AI', 'dbt', 'MongoDB']",[],['Civil Engineer'],"['GenAI', 'Security', 'Construction', 'Healthcare IT']",[],"Avery Lopez has about 6.7 years of experience across GenAI, Security, Construction, working with Cerner, R, Flask, React and tools like BigQuery, Vertex AI, dbt.","['Kubernetes ops', 'Realtime inference', 'AutoCAD automation', 'predictive modeling', 'DevOps CI/CD', 'RAG pipeline']",Senior,0.87,0.8,0.61,0.05,0.03,0.29,0.17,0.03,"['HL7 in production', 'Used dbt', 'Built DevOps CI/CD']","['Projects in Construction', 'Industry: Finance', 'Sub: Trading']",[],"['Vertex AI', 'dbt']",Other,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0083,Morgan Williams,morgan.williams319@icloud.com,(546) 753-8268,https://www.linkedin.com/in/morganwilliams2132,https://github.com/morgan39,Austin,TX,USA,No,Remote,Open,5.8,PhD,"['M.Eng. Civil Engineering', 'B.S. Computer Science']","['Purdue University', 'Carnegie Mellon University']","['English', 'Mandarin']",Retail,"['Loyalty', 'eCommerce', 'Inventory']","['SQL', 'Power BI', 'CI/CD', 'Epic', 'Flask', 'NLP', 'Go', 'HL7']","['MongoDB', 'Spark', 'PostgreSQL', 'OpenAI API', 'GCP', 'Elasticsearch', 'Airflow', 'SageMaker', 'Azure']","['GCP Professional Data Engineer', 'HIPAA', 'Azure Fundamentals']","['Full-Stack Developer', 'MLOps Engineer']","['GenAI', 'NLP', 'MLOps', 'Security', 'Computer Vision']",[],"Morgan Williams has about 5.8 years of experience across GenAI, NLP, MLOps, working with SQL, Power BI, CI/CD, Epic and tools like MongoDB, Spark, PostgreSQL.","['EHR analytics', 'ETL pipelines', 'AutoCAD automation', 'RAG pipeline', 'time-series forecasting', 'vector search', 'Kubernetes ops']",Mid,0.89,0.24,0.16,0.12,0.88,0.56,0.12,0.76,"['Epic in production', 'Used Azure', 'Built ETL pipelines']","['Projects in Security', 'Industry: Retail', 'Sub: eCommerce']","['GCP Professional Data Engineer', 'HIPAA', 'Azure Fundamentals']","['Spark', 'Elasticsearch']",Career Page,unknown,unknown,Unknown,unknown,unknown,2025-10-19
